UserID,ItemID,Rating,Dimension,Condition
20,2495,1,DayTime,afternoon
60,410,1,DayTime,afternoon
15,1686,1,DayTime,morning
31,1084,1,DayTime,afternoon
46,2083,1,DayTime,afternoon
38,1645,1,DayTime,evening
79,951,1,DayTime,evening
14,1754,1,DayTime,afternoon
22,2306,1,DayTime,afternoon
60,2496,1,DayTime,afternoon
10,978,1,DayTime,afternoon
4,974,1,DayTime,afternoon
57,1313,1,DayTime,evening
26,323,1,DayTime,evening
60,2283,1,DayTime,afternoon
89,1988,1,DayTime,afternoon
49,2497,1,DayTime,afternoon
8,974,1,DayTime,afternoon
4,2344,1,DayTime,afternoon
60,1664,1,DayTime,afternoon
27,255,1,DayTime,afternoon
19,173,1,DayTime,evening
10,472,1,DayTime,afternoon
49,1159,1,DayTime,afternoon
31,280,1,DayTime,afternoon
20,30,1,DayTime,afternoon
12,717,1,DayTime,morning
89,2498,1,DayTime,afternoon
60,316,1,DayTime,afternoon
61,39,1,DayTime,afternoon
7,2499,1,DayTime,evening
19,1786,1,DayTime,evening
3,64,1,DayTime,afternoon
15,256,1,DayTime,morning
56,2500,1,DayTime,evening
20,1841,1,DayTime,afternoon
79,1403,1,DayTime,evening
12,262,1,DayTime,morning
60,1164,1,DayTime,afternoon
89,237,1,DayTime,afternoon
59,204,1,DayTime,afternoon
2,1484,1,DayTime,afternoon
49,2137,1,DayTime,afternoon
1,1985,1,DayTime,evening
65,1134,1,DayTime,afternoon
3,2501,1,DayTime,afternoon
60,103,1,DayTime,afternoon
40,1821,1,DayTime,evening
12,2003,1,DayTime,morning
21,2303,1,DayTime,afternoon
27,240,1,DayTime,afternoon
23,642,1,DayTime,afternoon
30,2502,1,DayTime,afternoon
61,710,1,DayTime,afternoon
60,574,1,DayTime,afternoon
19,229,1,DayTime,evening
15,841,1,DayTime,morning
31,51,1,DayTime,afternoon
22,576,1,DayTime,afternoon
79,1001,1,DayTime,evening
35,402,1,DayTime,evening
7,1346,1,DayTime,evening
2,1934,1,DayTime,afternoon
60,1266,1,DayTime,afternoon
9,2503,1,DayTime,afternoon
40,2504,1,DayTime,evening
1,1607,1,DayTime,evening
12,331,1,DayTime,morning
15,955,1,DayTime,morning
8,872,1,DayTime,afternoon
27,2050,1,DayTime,afternoon
1,772,1,DayTime,evening
49,1139,1,DayTime,afternoon
20,1055,1,DayTime,afternoon
22,333,1,DayTime,afternoon
15,442,1,DayTime,morning
4,1800,1,DayTime,afternoon
59,2481,1,DayTime,afternoon
8,2505,1,DayTime,afternoon
56,496,1,DayTime,evening
18,118,1,DayTime,evening
60,354,1,DayTime,afternoon
28,116,1,DayTime,evening
40,1378,1,DayTime,evening
52,2295,1,DayTime,afternoon
21,2309,1,DayTime,afternoon
7,1236,1,DayTime,evening
2,2506,1,DayTime,afternoon
4,2450,1,DayTime,afternoon
50,1191,1,DayTime,afternoon
21,773,1,DayTime,afternoon
10,1953,1,DayTime,afternoon
27,1206,1,DayTime,afternoon
59,679,1,DayTime,afternoon
15,720,1,DayTime,morning
40,772,1,DayTime,evening
54,281,1,DayTime,morning
91,2102,1,DayTime,evening
93,1200,1,DayTime,afternoon
79,201,1,DayTime,evening
15,39,1,DayTime,morning
80,1878,1,DayTime,afternoon
60,1592,1,DayTime,afternoon
49,1655,1,DayTime,afternoon
48,493,1,DayTime,evening
27,102,1,DayTime,afternoon
12,644,1,DayTime,morning
8,1307,1,DayTime,afternoon
20,2507,1,DayTime,afternoon
88,513,1,DayTime,afternoon
79,1072,1,DayTime,evening
73,516,1,DayTime,evening
34,1487,1,DayTime,evening
91,1814,1,DayTime,evening
80,1278,1,DayTime,evening
12,401,1,DayTime,morning
26,378,1,DayTime,evening
16,737,1,DayTime,evening
2,2508,1,DayTime,afternoon
79,2482,1,DayTime,evening
15,1081,1,DayTime,morning
1,352,1,DayTime,evening
46,159,1,DayTime,afternoon
10,547,1,DayTime,evening
12,281,1,DayTime,morning
60,447,1,DayTime,afternoon
38,2294,1,DayTime,evening
21,2319,1,DayTime,afternoon
43,2418,1,DayTime,evening
20,547,1,DayTime,evening
51,981,1,DayTime,evening
49,2509,1,DayTime,evening
10,1693,1,DayTime,evening
79,1096,1,DayTime,evening
40,2070,1,DayTime,evening
80,519,1,DayTime,evening
60,705,1,DayTime,afternoon
4,384,1,DayTime,afternoon
23,2355,1,DayTime,evening
44,988,1,DayTime,morning
60,204,1,DayTime,afternoon
2,1792,1,DayTime,afternoon
52,2200,1,DayTime,afternoon
17,273,1,DayTime,evening
23,302,1,DayTime,evening
4,281,1,DayTime,afternoon
15,2510,1,DayTime,morning
12,2511,1,DayTime,morning
10,211,1,DayTime,evening
18,1308,1,DayTime,evening
40,1349,1,DayTime,evening
15,461,1,DayTime,morning
52,1951,1,DayTime,afternoon
27,1152,1,DayTime,afternoon
5,2159,1,DayTime,evening
20,848,1,DayTime,evening
60,395,1,DayTime,afternoon
80,382,1,DayTime,evening
2,2294,1,DayTime,afternoon
27,1235,1,DayTime,afternoon
23,114,1,DayTime,evening
79,64,1,DayTime,evening
59,502,1,DayTime,afternoon
5,226,1,DayTime,evening
38,480,1,DayTime,evening
60,341,1,DayTime,afternoon
10,252,1,DayTime,evening
21,661,1,DayTime,afternoon
43,28,1,DayTime,evening
65,774,1,DayTime,evening
80,2512,1,DayTime,evening
15,1560,1,DayTime,morning
49,2513,1,DayTime,evening
27,1957,1,DayTime,afternoon
91,1872,1,DayTime,evening
54,245,1,DayTime,morning
5,10,1,DayTime,evening
18,239,1,DayTime,evening
37,685,1,DayTime,evening
21,1999,1,DayTime,afternoon
12,2514,1,DayTime,morning
26,2515,1,DayTime,evening
5,19,1,DayTime,evening
5,21,1,DayTime,evening
2,1742,1,DayTime,afternoon
40,461,1,DayTime,evening
65,1773,1,DayTime,evening
5,24,1,DayTime,evening
9,166,1,DayTime,evening
5,28,1,DayTime,evening
4,2516,1,DayTime,afternoon
41,1347,1,DayTime,evening
5,33,1,DayTime,evening
54,176,1,DayTime,morning
2,2157,1,DayTime,afternoon
50,1254,1,DayTime,afternoon
79,445,1,DayTime,evening
31,992,1,DayTime,evening
12,1846,1,DayTime,morning
45,793,1,DayTime,afternoon
5,2321,1,DayTime,evening
8,1596,1,DayTime,afternoon
80,369,1,DayTime,evening
5,43,1,DayTime,evening
21,2328,1,DayTime,afternoon
6,45,1,DayTime,evening
15,589,1,DayTime,morning
23,116,1,DayTime,evening
43,1789,1,DayTime,evening
38,1092,1,DayTime,evening
47,395,1,DayTime,evening
89,2517,1,DayTime,afternoon
80,810,1,DayTime,evening
10,178,1,DayTime,evening
19,88,1,DayTime,evening
5,62,1,DayTime,evening
20,542,1,DayTime,evening
42,2073,1,DayTime,afternoon
49,1111,1,DayTime,evening
8,172,1,DayTime,afternoon
15,326,1,DayTime,morning
65,756,1,DayTime,evening
38,552,1,DayTime,evening
60,889,1,DayTime,afternoon
7,947,1,DayTime,evening
1,1127,1,DayTime,evening
23,1581,1,DayTime,evening
34,727,1,DayTime,evening
10,1324,1,DayTime,evening
5,133,1,DayTime,evening
15,142,1,DayTime,morning
4,852,1,DayTime,afternoon
89,1685,1,DayTime,afternoon
84,699,1,DayTime,afternoon
80,1503,1,DayTime,evening
5,1599,1,DayTime,evening
16,1149,1,DayTime,evening
10,938,1,DayTime,evening
22,738,1,DayTime,afternoon
80,1014,1,DayTime,evening
89,2472,1,DayTime,afternoon
4,589,1,DayTime,afternoon
65,1778,1,DayTime,evening
5,1586,1,DayTime,evening
15,703,1,DayTime,morning
12,758,1,DayTime,morning
10,2518,1,DayTime,evening
49,280,1,DayTime,evening
23,727,1,DayTime,evening
34,1179,1,DayTime,evening
7,466,1,DayTime,evening
37,759,1,DayTime,evening
47,255,1,DayTime,evening
2,2519,1,DayTime,afternoon
19,196,1,DayTime,evening
38,215,1,DayTime,evening
5,833,1,DayTime,evening
20,2520,1,DayTime,evening
56,479,1,DayTime,night
47,2521,1,DayTime,night
19,29,1,DayTime,night
5,1364,1,DayTime,evening
40,1554,1,DayTime,night
14,359,1,DayTime,evening
10,623,1,DayTime,evening
20,252,1,DayTime,evening
5,1367,1,DayTime,evening
9,145,1,DayTime,evening
12,830,1,DayTime,morning
49,678,1,DayTime,evening
60,749,1,DayTime,evening
8,1508,1,DayTime,evening
50,1284,1,DayTime,afternoon
15,840,1,DayTime,morning
79,787,1,DayTime,night
40,116,1,DayTime,night
5,1348,1,DayTime,evening
50,1290,1,DayTime,afternoon
80,749,1,DayTime,evening
10,1067,1,DayTime,evening
16,721,1,DayTime,night
79,1382,1,DayTime,night
80,1167,1,DayTime,evening
15,1444,1,DayTime,morning
12,1863,1,DayTime,morning
9,1019,1,DayTime,evening
5,2522,1,DayTime,evening
23,2523,1,DayTime,evening
10,119,1,DayTime,evening
80,1242,1,DayTime,evening
79,57,1,DayTime,night
61,654,1,DayTime,evening
69,2426,1,DayTime,evening
7,686,1,DayTime,night
22,775,1,DayTime,afternoon
5,1375,1,DayTime,evening
87,1054,1,DayTime,night
40,689,1,DayTime,night
5,1615,1,DayTime,evening
80,2524,1,DayTime,evening
36,2525,1,DayTime,night
38,2174,1,DayTime,night
3,2315,1,DayTime,evening
23,931,1,DayTime,evening
31,2526,1,DayTime,evening
19,1569,1,DayTime,night
49,2285,1,DayTime,evening
79,1667,1,DayTime,night
60,241,1,DayTime,evening
12,2527,1,DayTime,morning
2,2199,1,DayTime,afternoon
3,1194,1,DayTime,evening
15,2278,1,DayTime,morning
60,774,1,DayTime,evening
9,2528,1,DayTime,evening
79,1477,1,DayTime,night
77,1743,1,DayTime,evening
40,2529,1,DayTime,night
49,2530,1,DayTime,evening
12,552,1,DayTime,morning
79,2531,1,DayTime,night
57,467,1,DayTime,night
2,133,1,DayTime,afternoon
80,286,1,DayTime,evening
52,2532,1,DayTime,evening
49,2413,1,DayTime,evening
15,1103,1,DayTime,morning
60,319,1,DayTime,evening
44,831,1,DayTime,morning
12,80,1,DayTime,morning
19,381,1,DayTime,night
92,91,1,DayTime,afternoon
79,691,1,DayTime,night
49,2295,1,DayTime,evening
15,480,1,DayTime,morning
40,2001,1,DayTime,night
60,286,1,DayTime,evening
4,1579,1,DayTime,afternoon
80,666,1,DayTime,evening
2,2533,1,DayTime,afternoon
49,2534,1,DayTime,evening
79,1679,1,DayTime,night
15,1371,1,DayTime,morning
9,1312,1,DayTime,evening
93,902,1,DayTime,evening
39,1507,1,DayTime,night
80,11,1,DayTime,evening
44,1416,1,DayTime,morning
49,1041,1,DayTime,evening
12,2278,1,DayTime,morning
6,330,1,DayTime,night
52,665,1,DayTime,evening
80,1164,1,DayTime,evening
23,58,1,DayTime,evening
60,2049,1,DayTime,evening
5,1109,1,DayTime,evening
12,771,1,DayTime,morning
47,1809,1,DayTime,night
79,2357,1,DayTime,night
80,1580,1,DayTime,evening
60,89,1,DayTime,evening
16,2365,1,DayTime,night
19,218,1,DayTime,night
9,177,1,DayTime,evening
40,1007,1,DayTime,night
2,2311,1,DayTime,afternoon
4,2340,1,DayTime,afternoon
60,1788,1,DayTime,evening
10,241,1,DayTime,evening
15,2070,1,DayTime,morning
23,107,1,DayTime,evening
19,2535,1,DayTime,night
89,1752,1,DayTime,evening
74,2536,1,DayTime,night
4,588,1,DayTime,afternoon
10,481,1,DayTime,evening
43,187,1,DayTime,night
79,2260,1,DayTime,night
15,632,1,DayTime,morning
20,608,1,DayTime,evening
60,2537,1,DayTime,evening
56,1057,1,DayTime,night
49,2538,1,DayTime,evening
46,2042,1,DayTime,afternoon
91,2539,1,DayTime,night
40,2391,1,DayTime,night
73,660,1,DayTime,night
43,1759,1,DayTime,night
12,1235,1,DayTime,morning
59,1664,1,DayTime,evening
15,562,1,DayTime,morning
2,2229,1,DayTime,afternoon
35,2540,1,DayTime,night
10,774,1,DayTime,evening
49,605,1,DayTime,evening
4,715,1,DayTime,afternoon
89,1763,1,DayTime,evening
12,352,1,DayTime,morning
22,908,1,DayTime,afternoon
6,1630,1,DayTime,night
60,369,1,DayTime,evening
59,574,1,DayTime,evening
15,2038,1,DayTime,morning
4,514,1,DayTime,afternoon
49,1609,1,DayTime,evening
73,2541,1,DayTime,night
22,916,1,DayTime,afternoon
28,1863,1,DayTime,night
10,2216,1,DayTime,evening
49,463,1,DayTime,evening
7,1558,1,DayTime,night
22,923,1,DayTime,afternoon
73,1693,1,DayTime,night
20,2542,1,DayTime,evening
12,1852,1,DayTime,morning
60,455,1,DayTime,evening
34,1541,1,DayTime,night
15,5,1,DayTime,morning
4,1452,1,DayTime,afternoon
6,2543,1,DayTime,night
49,2179,1,DayTime,evening
59,1164,1,DayTime,evening
56,2544,1,DayTime,night
45,1198,1,DayTime,afternoon
38,653,1,DayTime,night
15,1990,1,DayTime,morning
4,2362,1,DayTime,afternoon
9,2432,1,DayTime,evening
26,1107,1,DayTime,night
49,2290,1,DayTime,evening
43,2545,1,DayTime,night
7,1204,1,DayTime,night
38,685,1,DayTime,night
59,2546,1,DayTime,evening
93,1539,1,DayTime,evening
13,683,1,DayTime,evening
10,666,1,DayTime,evening
49,3,1,DayTime,evening
35,1378,1,DayTime,night
38,496,1,DayTime,night
60,334,1,DayTime,evening
20,774,1,DayTime,evening
2,1065,1,DayTime,afternoon
40,1636,1,DayTime,night
12,121,1,DayTime,morning
22,903,1,DayTime,afternoon
60,502,1,DayTime,evening
3,2271,1,DayTime,evening
59,369,1,DayTime,evening
15,727,1,DayTime,morning
60,243,1,DayTime,evening
40,197,1,DayTime,night
93,401,1,DayTime,evening
2,2167,1,DayTime,afternoon
35,459,1,DayTime,night
10,377,1,DayTime,evening
19,603,1,DayTime,night
20,1027,1,DayTime,evening
76,2547,1,DayTime,afternoon
22,974,1,DayTime,afternoon
38,291,1,DayTime,night
28,947,1,DayTime,night
6,1237,1,DayTime,night
73,722,1,DayTime,night
23,706,1,DayTime,evening
38,1429,1,DayTime,night
40,370,1,DayTime,night
89,791,1,DayTime,evening
60,377,1,DayTime,evening
34,2017,1,DayTime,night
2,2074,1,DayTime,afternoon
40,2155,1,DayTime,night
49,2548,1,DayTime,evening
62,1879,1,DayTime,afternoon
89,2499,1,DayTime,evening
78,1973,1,DayTime,night
8,238,1,DayTime,evening
14,1057,1,DayTime,evening
2,2293,1,DayTime,evening
12,256,1,DayTime,morning
20,2549,1,DayTime,evening
59,382,1,DayTime,evening
53,283,1,DayTime,night
26,1362,1,DayTime,night
12,720,1,DayTime,morning
84,768,1,DayTime,evening
23,2550,1,DayTime,evening
78,2080,1,DayTime,night
61,396,1,DayTime,evening
16,544,1,DayTime,night
31,2004,1,DayTime,evening
15,2222,1,DayTime,morning
49,2551,1,DayTime,evening
2,2347,1,DayTime,evening
44,1029,1,DayTime,morning
20,1540,1,DayTime,evening
22,791,1,DayTime,evening
39,82,1,DayTime,night
8,684,1,DayTime,evening
19,629,1,DayTime,night
22,1016,1,DayTime,evening
59,2446,1,DayTime,evening
101,745,1,DayTime,evening
2,1579,1,DayTime,evening
20,2552,1,DayTime,evening
16,1066,1,DayTime,night
5,2140,1,DayTime,evening
44,880,1,DayTime,morning
5,1402,1,DayTime,evening
15,1200,1,DayTime,morning
46,2322,1,DayTime,evening
12,95,1,DayTime,morning
20,444,1,DayTime,evening
5,1405,1,DayTime,evening
5,754,1,DayTime,evening
8,569,1,DayTime,evening
15,167,1,DayTime,morning
49,648,1,DayTime,evening
5,16,1,DayTime,evening
2,40,1,DayTime,evening
15,370,1,DayTime,morning
12,231,1,DayTime,morning
19,1051,1,DayTime,night
65,2553,1,DayTime,evening
4,569,1,DayTime,evening
40,1213,1,DayTime,night
101,2073,1,DayTime,evening
5,2148,1,DayTime,evening
1,727,1,DayTime,night
26,1168,1,DayTime,night
23,142,1,DayTime,evening
59,547,1,DayTime,evening
7,2053,1,DayTime,night
5,1415,1,DayTime,evening
5,1417,1,DayTime,evening
2,2554,1,DayTime,evening
31,274,1,DayTime,evening
10,1175,1,DayTime,evening
38,600,1,DayTime,night
23,1832,1,DayTime,evening
21,2303,1,DayTime,evening
5,140,1,DayTime,evening
93,1029,1,DayTime,evening
15,495,1,DayTime,morning
5,142,1,DayTime,evening
3,924,1,DayTime,evening
101,2555,1,DayTime,evening
1,1008,1,DayTime,night
5,145,1,DayTime,evening
50,664,1,DayTime,evening
4,2255,1,DayTime,evening
78,2326,1,DayTime,night
10,978,1,DayTime,evening
12,161,1,DayTime,morning
65,1681,1,DayTime,evening
2,1584,1,DayTime,evening
4,1294,1,DayTime,evening
59,2121,1,DayTime,evening
38,122,1,DayTime,night
28,426,1,DayTime,night
21,2309,1,DayTime,evening
22,1053,1,DayTime,evening
9,740,1,DayTime,evening
40,2231,1,DayTime,night
44,1188,1,DayTime,morning
65,1043,1,DayTime,evening
8,695,1,DayTime,evening
1,843,1,DayTime,night
91,1436,1,DayTime,night
22,1296,1,DayTime,evening
20,1060,1,DayTime,evening
47,2162,1,DayTime,night
31,2080,1,DayTime,evening
10,574,1,DayTime,evening
15,386,1,DayTime,morning
83,2556,1,DayTime,night
13,2557,1,DayTime,evening
49,2185,1,DayTime,evening
46,2558,1,DayTime,evening
3,1382,1,DayTime,evening
84,383,1,DayTime,evening
42,388,1,DayTime,evening
10,1457,1,DayTime,evening
7,757,1,DayTime,night
49,1074,1,DayTime,evening
15,891,1,DayTime,morning
40,2020,1,DayTime,night
91,876,1,DayTime,night
23,2484,1,DayTime,evening
93,236,1,DayTime,evening
50,903,1,DayTime,evening
4,2265,1,DayTime,evening
21,2559,1,DayTime,evening
95,2560,1,DayTime,evening
13,1776,1,DayTime,evening
26,1645,1,DayTime,night
40,1365,1,DayTime,night
2,1809,1,DayTime,evening
23,2561,1,DayTime,evening
1,882,1,DayTime,night
9,434,1,DayTime,evening
12,93,1,DayTime,morning
59,1775,1,DayTime,evening
65,953,1,DayTime,evening
7,1472,1,DayTime,night
19,593,1,DayTime,night
97,2562,1,DayTime,evening
40,490,1,DayTime,night
2,2153,1,DayTime,evening
15,270,1,DayTime,morning
20,2139,1,DayTime,evening
1,1140,1,DayTime,night
8,1231,1,DayTime,evening
38,452,1,DayTime,night
15,205,1,DayTime,morning
46,372,1,DayTime,evening
44,279,1,DayTime,morning
4,2271,1,DayTime,evening
49,2489,1,DayTime,evening
12,1082,1,DayTime,morning
8,652,1,DayTime,evening
7,766,1,DayTime,night
22,435,1,DayTime,evening
19,2010,1,DayTime,night
44,1587,1,DayTime,morning
61,281,1,DayTime,evening
12,1440,1,DayTime,morning
20,2563,1,DayTime,evening
21,2187,1,DayTime,evening
15,795,1,DayTime,morning
40,300,1,DayTime,night
9,212,1,DayTime,evening
44,1325,1,DayTime,morning
7,2045,1,DayTime,night
15,273,1,DayTime,morning
12,2418,1,DayTime,morning
91,686,1,DayTime,night
21,639,1,DayTime,evening
15,2564,1,DayTime,morning
65,586,1,DayTime,evening
38,1062,1,DayTime,night
35,31,1,DayTime,night
21,2565,1,DayTime,evening
59,204,1,DayTime,evening
56,2566,1,DayTime,night
23,1028,1,DayTime,evening
2,2129,1,DayTime,evening
35,2185,1,DayTime,night
49,2431,1,DayTime,evening
22,1102,1,DayTime,evening
2,2120,1,DayTime,evening
1,672,1,DayTime,night
31,2019,1,DayTime,evening
4,522,1,DayTime,evening
28,2567,1,DayTime,night
9,2069,1,DayTime,evening
26,195,1,DayTime,night
91,1061,1,DayTime,night
40,552,1,DayTime,night
7,291,1,DayTime,night
1,114,1,DayTime,night
78,1723,1,DayTime,night
14,2568,1,DayTime,evening
15,2057,1,DayTime,morning
50,1616,1,DayTime,evening
82,965,1,DayTime,night
8,1613,1,DayTime,evening
22,1117,1,DayTime,evening
49,1944,1,DayTime,evening
2,1537,1,DayTime,evening
8,2399,1,DayTime,evening
12,831,1,DayTime,morning
13,2569,1,DayTime,evening
20,734,1,DayTime,evening
4,1648,1,DayTime,evening
35,1467,1,DayTime,night
1,268,1,DayTime,night
15,547,1,DayTime,morning
59,422,1,DayTime,evening
38,58,1,DayTime,night
91,435,1,DayTime,night
2,2351,1,DayTime,evening
21,1273,1,DayTime,evening
13,665,1,DayTime,evening
71,488,1,DayTime,night
9,914,1,DayTime,evening
22,226,1,DayTime,evening
21,2364,1,DayTime,evening
100,2359,1,DayTime,night
22,1147,1,DayTime,evening
40,2352,1,DayTime,night
23,1235,1,DayTime,evening
7,1483,1,DayTime,night
35,688,1,DayTime,night
1,2310,1,DayTime,night
21,753,1,DayTime,evening
12,360,1,DayTime,afternoon
28,1245,1,DayTime,night
20,2570,1,DayTime,evening
34,2057,1,DayTime,night
47,84,1,DayTime,night
22,928,1,DayTime,evening
10,519,1,DayTime,evening
8,268,1,DayTime,evening
50,1565,1,DayTime,evening
22,1159,1,DayTime,evening
1,2386,1,DayTime,night
38,2571,1,DayTime,night
19,56,1,DayTime,night
49,760,1,DayTime,evening
40,2112,1,DayTime,night
6,1042,1,DayTime,night
1,718,1,DayTime,night
56,723,1,DayTime,night
35,421,1,DayTime,night
93,116,1,DayTime,evening
10,889,1,DayTime,evening
40,535,1,DayTime,night
2,2077,1,DayTime,evening
4,2297,1,DayTime,evening
48,38,1,DayTime,night
7,1306,1,DayTime,night
49,2572,1,DayTime,evening
21,2114,1,DayTime,evening
6,2342,1,DayTime,night
48,2210,1,DayTime,night
38,1608,1,DayTime,night
50,1574,1,DayTime,evening
21,506,1,DayTime,evening
31,1439,1,DayTime,evening
23,293,1,DayTime,evening
10,1941,1,DayTime,evening
2,2573,1,DayTime,evening
8,2110,1,DayTime,evening
9,2574,1,DayTime,evening
13,2115,1,DayTime,evening
20,1248,1,DayTime,evening
49,2575,1,DayTime,evening
21,363,1,DayTime,evening
15,901,1,DayTime,afternoon
12,2576,1,DayTime,afternoon
34,116,1,DayTime,night
35,1071,1,DayTime,night
1,401,1,DayTime,night
38,2577,1,DayTime,night
47,1859,1,DayTime,night
40,2211,1,DayTime,night
2,700,1,DayTime,evening
15,607,1,DayTime,afternoon
12,447,1,DayTime,afternoon
1,1244,1,DayTime,night
10,1144,1,DayTime,evening
101,2578,1,DayTime,evening
6,1896,1,DayTime,night
4,629,1,DayTime,evening
22,1204,1,DayTime,evening
15,1233,1,DayTime,afternoon
40,1025,1,DayTime,night
1,1842,1,DayTime,night
71,237,1,DayTime,night
4,1146,1,DayTime,evening
49,686,1,DayTime,evening
47,2579,1,DayTime,night
15,1925,1,DayTime,afternoon
9,2335,1,DayTime,evening
19,542,1,DayTime,night
49,2580,1,DayTime,evening
34,2581,1,DayTime,night
23,295,1,DayTime,evening
9,531,1,DayTime,evening
12,1541,1,DayTime,afternoon
49,1745,1,DayTime,evening
19,1058,1,DayTime,night
2,2582,1,DayTime,evening
10,561,1,DayTime,evening
12,656,1,DayTime,afternoon
4,1370,1,DayTime,evening
6,167,1,DayTime,night
49,1798,1,DayTime,evening
20,722,1,DayTime,evening
15,1867,1,DayTime,afternoon
40,1828,1,DayTime,night
22,108,1,DayTime,evening
57,220,1,DayTime,night
93,1785,1,DayTime,evening
9,299,1,DayTime,evening
31,1066,1,DayTime,evening
2,2583,1,DayTime,evening
40,84,1,DayTime,night
7,1708,1,DayTime,night
34,871,1,DayTime,night
47,1705,1,DayTime,night
1,1525,1,DayTime,night
22,1231,1,DayTime,evening
15,1185,1,DayTime,afternoon
87,162,1,DayTime,night
93,417,1,DayTime,night
35,133,1,DayTime,night
67,91,1,DayTime,evening
1,2392,1,DayTime,night
68,41,1,DayTime,night
2,2253,1,DayTime,evening
20,2307,1,DayTime,night
21,440,1,DayTime,evening
65,2138,1,DayTime,night
34,2192,1,DayTime,night
40,2208,1,DayTime,night
8,2394,1,DayTime,evening
13,1548,1,DayTime,night
68,969,1,DayTime,night
20,2464,1,DayTime,night
15,121,1,DayTime,afternoon
40,2492,1,DayTime,night
21,2584,1,DayTime,evening
45,897,1,DayTime,evening
1,1785,1,DayTime,night
8,2315,1,DayTime,evening
9,2311,1,DayTime,night
57,2585,1,DayTime,night
38,2586,1,DayTime,night
49,2587,1,DayTime,night
31,671,1,DayTime,night
12,1487,1,DayTime,afternoon
10,329,1,DayTime,night
68,2588,1,DayTime,night
3,2589,1,DayTime,night
8,924,1,DayTime,evening
50,1646,1,DayTime,evening
35,1255,1,DayTime,night
15,1006,1,DayTime,afternoon
20,810,1,DayTime,night
2,822,1,DayTime,evening
1,1473,1,DayTime,night
22,1523,1,DayTime,evening
13,1386,1,DayTime,night
48,508,1,DayTime,night
15,680,1,DayTime,afternoon
20,1310,1,DayTime,night
10,1605,1,DayTime,night
34,640,1,DayTime,night
61,442,1,DayTime,evening
8,477,1,DayTime,evening
40,1182,1,DayTime,night
3,1397,1,DayTime,night
2,2590,1,DayTime,evening
15,1332,1,DayTime,afternoon
14,1052,1,DayTime,night
56,1610,1,DayTime,night
50,1658,1,DayTime,evening
15,977,1,DayTime,afternoon
12,1911,1,DayTime,afternoon
8,1100,1,DayTime,evening
49,2591,1,DayTime,night
19,1989,1,DayTime,night
5,809,1,DayTime,night
22,1285,1,DayTime,evening
5,814,1,DayTime,night
3,479,1,DayTime,night
2,1203,1,DayTime,evening
15,1035,1,DayTime,afternoon
12,1371,1,DayTime,afternoon
5,817,1,DayTime,night
61,1352,1,DayTime,evening
5,1141,1,DayTime,night
4,1579,1,DayTime,evening
5,824,1,DayTime,night
48,596,1,DayTime,night
20,515,1,DayTime,night
65,1099,1,DayTime,night
34,683,1,DayTime,night
57,1313,1,DayTime,night
74,118,1,DayTime,night
15,643,1,DayTime,afternoon
10,854,1,DayTime,night
31,1850,1,DayTime,night
8,1327,1,DayTime,evening
40,229,1,DayTime,night
5,847,1,DayTime,night
1,633,1,DayTime,night
15,732,1,DayTime,afternoon
19,1467,1,DayTime,night
10,749,1,DayTime,night
2,92,1,DayTime,evening
50,1673,1,DayTime,evening
5,855,1,DayTime,night
101,1595,1,DayTime,evening
8,589,1,DayTime,evening
15,1085,1,DayTime,afternoon
12,706,1,DayTime,afternoon
10,666,1,DayTime,night
80,2592,1,DayTime,night
4,2340,1,DayTime,evening
91,754,1,DayTime,night
6,284,1,DayTime,night
40,68,1,DayTime,night
80,1137,1,DayTime,night
22,1270,1,DayTime,evening
4,588,1,DayTime,evening
5,879,1,DayTime,night
50,1681,1,DayTime,evening
65,340,1,DayTime,night
15,1310,1,DayTime,afternoon
38,620,1,DayTime,night
52,1576,1,DayTime,evening
11,2593,1,DayTime,morning
47,167,1,DayTime,morning
20,1156,1,DayTime,night
50,1611,1,DayTime,evening
91,1377,1,DayTime,morning
93,461,1,DayTime,night
15,1166,1,DayTime,afternoon
79,2146,1,DayTime,morning
16,2060,1,DayTime,morning
1,1469,1,DayTime,morning
12,819,1,DayTime,afternoon
19,1530,1,DayTime,morning
10,646,1,DayTime,night
43,1593,1,DayTime,morning
50,1698,1,DayTime,evening
34,1842,1,DayTime,morning
14,479,1,DayTime,night
4,715,1,DayTime,evening
38,1033,1,DayTime,morning
79,2594,1,DayTime,morning
26,296,1,DayTime,morning
15,1942,1,DayTime,afternoon
65,2595,1,DayTime,night
4,514,1,DayTime,evening
79,142,1,DayTime,morning
14,2596,1,DayTime,night
93,1863,1,DayTime,night
35,2188,1,DayTime,morning
44,1533,1,DayTime,afternoon
5,1916,1,DayTime,night
15,159,1,DayTime,afternoon
20,377,1,DayTime,night
49,954,1,DayTime,night
13,992,1,DayTime,night
28,1301,1,DayTime,morning
41,1347,1,DayTime,night
19,80,1,DayTime,morning
4,1452,1,DayTime,evening
21,863,1,DayTime,evening
51,1277,1,DayTime,night
15,964,1,DayTime,afternoon
40,1477,1,DayTime,morning
43,1320,1,DayTime,morning
4,2362,1,DayTime,evening
20,2597,1,DayTime,night
50,1719,1,DayTime,evening
87,2598,1,DayTime,morning
79,1745,1,DayTime,morning
21,587,1,DayTime,evening
15,1445,1,DayTime,afternoon
