userID,songID,rating,dimension,condition
11,4759,2,mood,sad
11,5739,2,activity,sleeping
11,75,2,activity,walking
11,5070,2,activity,sleeping
11,2015,4,mood,sad
11,3052,4,activity,walking
11,3414,4,mood,happy
11,3443,5,activity,relaxing
11,3555,1,activity,relaxing
11,3842,5,activity,walking
11,4381,2,mood,happy
11,5077,5,activity,relaxing
11,5286,4,mood,sad
11,2144,5,activity,relaxing
11,2235,4,activity,sleeping
11,1924,4,mood,happy
11,1132,4,mood,sad
11,427,3,activity,relaxing
11,2164,4,mood,sad
11,3413,5,activity,relaxing
11,1969,2,mood,happy
11,5261,2,activity,running
11,176,4,activity,walking
11,3584,2,activity,relaxing
11,5799,1,activity,walking
11,1340,4,mood,sad
11,2281,5,activity,walking
11,4084,3,activity,relaxing
11,3138,3,activity,sleeping
11,346,5,activity,relaxing
11,3859,3,mood,sad
11,4789,1,mood,happy
11,4292,3,activity,walking
11,1611,4,activity,sleeping
11,3850,3,mood,happy
11,1611,4,activity,walking
11,2593,5,activity,sleeping
11,734,4,activity,running
11,5212,1,mood,sad
11,4530,3,mood,sad
11,5659,5,activity,sleeping
11,4243,5,activity,relaxing
11,5307,3,activity,running
11,2312,2,activity,sleeping
11,1581,3,activity,walking
11,3443,5,mood,sad
11,2880,1,activity,relaxing
11,531,4,mood,sad
11,4672,4,activity,walking
11,4195,3,activity,relaxing
11,5688,1,activity,relaxing
11,2056,1,mood,sad
11,2324,2,activity,running
11,3584,4,activity,sleeping
11,1327,2,activity,walking
11,2202,3,activity,relaxing
11,3627,1,activity,walking
11,2884,3,activity,sleeping
11,5739,1,activity,walking
11,3408,1,mood,sad
11,1127,3,activity,running
11,724,4,activity,relaxing
11,5253,3,mood,sad
11,788,4,activity,walking
11,2793,3,activity,walking
11,5694,3,mood,sad
11,3773,1,activity,walking
11,4967,5,activity,running
11,3374,2,mood,sad
11,1170,5,mood,sad
11,1110,5,activity,sleeping
11,4104,5,mood,sad
11,4978,1,mood,happy
11,1339,2,activity,walking
11,1032,2,activity,relaxing
11,5335,2,activity,walking
11,93,4,activity,walking
11,4258,1,mood,sad
11,4473,4,activity,running
11,5247,5,mood,happy
11,5372,3,mood,sad
11,4755,4,mood,sad
11,4121,1,activity,walking
11,5749,2,activity,sleeping
11,2515,3,activity,relaxing
11,4885,2,activity,walking
11,2153,2,activity,running
11,5815,5,activity,walking
11,2961,1,activity,running
11,731,2,mood,happy
11,2683,2,activity,running
11,5533,5,activity,running
11,640,1,activity,walking
11,473,5,activity,relaxing
11,852,3,mood,happy
11,599,3,activity,walking
11,2022,2,activity,walking
11,814,2,activity,relaxing
11,2817,4,mood,happy
11,4321,3,mood,happy
11,3354,5,activity,sleeping
11,3379,2,activity,sleeping
11,4646,3,mood,happy
11,1078,1,activity,walking
11,2890,2,activity,running
11,5657,3,activity,running
11,5343,5,mood,happy
11,5537,3,activity,walking
11,5185,1,activity,running
11,4692,3,mood,happy
11,2831,3,activity,running
11,597,3,mood,happy
11,2917,2,activity,running
11,2907,2,activity,running
11,3068,2,mood,sad
11,3405,3,activity,sleeping
11,5282,2,activity,running
11,2205,1,mood,happy
11,1610,4,mood,sad
11,5690,3,mood,happy
11,4524,3,activity,running
11,1717,3,activity,running
11,4959,3,mood,happy
11,923,4,mood,happy
11,1751,1,mood,sad
11,2385,3,activity,walking
11,3749,5,mood,happy
11,5015,2,mood,sad
11,1184,2,mood,happy
11,3149,5,mood,sad
11,5536,2,activity,relaxing
11,1541,2,activity,sleeping
11,5148,2,mood,sad
11,3826,4,activity,relaxing
11,3890,5,activity,relaxing
11,4091,3,activity,walking
11,3584,4,activity,walking
11,3642,3,activity,sleeping
11,2851,3,activity,walking
11,838,1,activity,relaxing
11,3709,3,mood,happy
11,4264,1,activity,walking
11,3320,4,mood,sad
11,737,4,mood,happy
11,3908,5,mood,happy
11,1440,3,activity,walking
11,4616,1,activity,sleeping
11,4634,2,activity,relaxing
11,5768,3,activity,running
11,1204,4,mood,happy
11,1201,1,activity,running
11,2415,4,activity,walking
12,1143,1,activity,walking
12,3357,1,activity,running
12,1592,5,mood,sad
12,1676,1,activity,relaxing
12,711,1,activity,running
12,2821,1,activity,sleeping
12,5753,4,activity,relaxing
12,2660,3,mood,sad
12,885,1,activity,relaxing
12,3627,2,activity,running
12,5825,3,activity,running
12,4322,2,activity,running
12,4622,2,activity,sleeping
12,4460,4,activity,sleeping
12,3535,1,activity,relaxing
12,4454,2,activity,relaxing
12,539,5,activity,relaxing
12,5720,1,activity,sleeping
12,2762,3,activity,walking
12,2739,4,activity,walking
12,1900,1,activity,walking
12,5625,4,activity,running
12,3627,2,activity,walking
12,3335,4,activity,running
12,1441,1,activity,walking
12,3263,2,activity,walking
12,4496,5,activity,running
12,2272,1,activity,sleeping
12,5529,3,activity,walking
12,3209,3,activity,walking
12,3400,4,activity,sleeping
12,4721,5,mood,happy
12,1607,4,activity,relaxing
12,3023,1,activity,walking
12,3558,3,mood,happy
12,2624,2,activity,relaxing
12,145,3,activity,walking
12,3970,2,activity,walking
12,2935,3,activity,sleeping
12,3218,5,activity,relaxing
12,4651,2,activity,walking
12,4970,4,activity,walking
12,2556,2,mood,sad
12,4953,1,mood,sad
12,4824,5,mood,sad
12,1940,5,activity,walking
12,183,1,activity,sleeping
12,4230,3,activity,relaxing
12,2430,5,activity,walking
12,4169,5,activity,walking
12,4702,1,mood,sad
12,2964,3,activity,walking
12,3632,2,activity,sleeping
12,5463,1,activity,running
12,490,5,mood,happy
12,133,3,activity,sleeping
12,4428,5,activity,walking
12,1549,4,activity,relaxing
12,2686,5,activity,relaxing
12,4819,4,activity,relaxing
12,1547,5,activity,sleeping
12,1085,1,mood,sad
12,3319,3,activity,relaxing
12,5369,4,activity,relaxing
12,3008,3,activity,sleeping
12,1220,1,activity,running
12,3225,5,mood,sad
12,4659,1,activity,sleeping
12,474,5,mood,happy
12,5377,4,activity,walking
12,2922,5,activity,sleeping
12,5628,2,activity,walking
12,3384,4,activity,relaxing
12,260,4,activity,running
12,3616,3,mood,happy
12,1183,4,activity,running
12,1620,3,activity,running
12,191,2,mood,sad
12,4732,1,mood,sad
12,1348,5,activity,walking
12,24,4,activity,running
12,540,4,activity,relaxing
12,2901,3,mood,happy
12,1541,4,mood,happy
12,1941,5,mood,happy
12,260,3,activity,relaxing
12,722,4,activity,relaxing
12,4222,3,activity,sleeping
12,3653,5,mood,happy
12,5117,5,mood,sad
12,4880,4,activity,sleeping
12,3529,2,mood,sad
12,3745,1,activity,running
12,2469,2,activity,sleeping
12,4994,3,activity,running
12,5204,1,activity,relaxing
12,918,1,activity,running
12,1861,4,mood,happy
12,3672,5,activity,sleeping
12,3440,4,activity,sleeping
12,1130,3,activity,walking
12,3485,5,mood,sad
12,1616,3,activity,running
12,2020,3,activity,sleeping
12,3901,5,mood,sad
12,269,5,activity,relaxing
12,1239,1,activity,running
12,4125,1,activity,running
12,2021,5,activity,walking
12,155,5,mood,happy
12,113,2,activity,running
12,2100,3,activity,relaxing
12,3587,4,activity,relaxing
12,4442,1,activity,sleeping
12,833,3,activity,running
12,2067,4,activity,running
12,1504,5,activity,running
12,5648,1,activity,running
12,2180,4,mood,happy
12,1267,1,activity,running
12,4614,3,activity,running
12,81,5,mood,sad
12,5264,5,activity,running
12,5362,3,activity,sleeping
12,1526,5,activity,relaxing
12,4403,2,activity,running
12,736,2,activity,sleeping
12,3376,5,mood,sad
12,1365,2,activity,running
12,3283,3,mood,sad
12,4744,4,activity,relaxing
12,2292,3,activity,sleeping
12,4372,5,activity,running
12,5119,1,activity,running
12,4415,2,mood,sad
12,4863,2,activity,walking
12,4590,3,activity,running
12,1238,5,activity,walking
12,4507,2,activity,sleeping
12,4156,5,activity,relaxing
12,4659,1,mood,happy
12,2281,5,activity,walking
12,5813,4,mood,sad
12,681,3,mood,sad
12,5677,5,activity,sleeping
12,2180,4,mood,happy
12,2633,3,activity,sleeping
12,4916,3,activity,walking
12,2689,3,activity,sleeping
12,4683,1,activity,relaxing
12,4064,5,mood,happy
12,4569,1,activity,relaxing
12,4244,4,activity,relaxing
12,1271,1,activity,relaxing
12,4601,2,activity,walking
12,4184,4,mood,sad
12,3619,5,mood,happy
12,2399,2,activity,running
13,623,4,mood,happy
13,3819,2,mood,happy
13,3613,1,mood,happy
13,1266,5,mood,sad
13,1996,4,activity,sleeping
13,3571,1,activity,walking
13,3203,3,activity,relaxing
13,1547,4,activity,sleeping
13,228,4,mood,sad
13,1133,2,mood,sad
13,1289,4,activity,relaxing
13,3999,1,mood,happy
13,3511,1,activity,running
13,4430,2,mood,sad
13,293,5,mood,sad
13,3879,2,mood,sad
13,2323,1,mood,happy
13,1043,1,activity,walking
13,2777,1,activity,running
13,3054,3,activity,running
13,4909,2,activity,relaxing
13,2016,4,activity,walking
13,2302,4,mood,sad
13,5599,5,activity,sleeping
13,5291,1,mood,sad
13,2154,5,mood,sad
13,5290,5,mood,sad
13,5103,1,mood,sad
13,3725,1,mood,sad
13,2327,2,activity,sleeping
13,4137,2,mood,sad
13,1568,5,mood,happy
13,5258,5,activity,walking
13,2072,1,mood,happy
13,4072,1,activity,sleeping
13,4382,5,activity,walking
13,3725,5,activity,sleeping
13,4895,1,activity,running
13,2350,2,mood,sad
13,1443,5,activity,running
13,1707,4,activity,walking
13,1688,2,activity,running
13,4064,2,activity,relaxing
13,2382,1,mood,sad
13,3233,5,activity,relaxing
13,2274,2,activity,running
13,5752,3,activity,running
13,5768,2,activity,running
13,3013,3,mood,happy
13,1439,2,activity,relaxing
13,5215,4,activity,relaxing
13,3729,5,activity,walking
13,964,3,activity,relaxing
13,2269,3,activity,running
13,4305,3,activity,walking
13,3231,5,mood,sad
13,2703,1,activity,walking
13,4838,2,mood,happy
13,2314,4,activity,relaxing
13,5287,2,activity,running
13,4514,5,activity,walking
13,3535,2,activity,walking
13,4956,4,activity,sleeping
13,1659,2,activity,sleeping
13,4114,1,activity,running
13,4264,2,mood,sad
13,170,5,mood,sad
13,5588,4,activity,relaxing
13,516,1,mood,sad
13,2528,3,activity,walking
13,5096,4,mood,sad
13,112,2,mood,happy
13,4079,4,activity,relaxing
13,4985,4,activity,relaxing
13,4943,3,activity,relaxing
13,373,5,activity,walking
13,1986,2,mood,happy
13,3159,4,activity,sleeping
13,4891,3,activity,sleeping
13,604,5,activity,walking
13,3632,5,activity,running
13,3751,2,mood,sad
13,5160,4,mood,sad
13,4902,4,activity,walking
13,2346,4,activity,relaxing
13,3467,3,activity,running
13,3966,1,activity,running
13,2768,4,mood,happy
13,4679,4,activity,sleeping
13,4182,3,activity,sleeping
13,2400,2,activity,running
13,1420,1,activity,sleeping
13,1730,1,activity,sleeping
13,2374,2,activity,relaxing
13,2713,3,activity,running
13,4167,5,activity,sleeping
13,4004,5,mood,happy
13,5737,5,activity,walking
13,115,5,activity,walking
13,3702,1,activity,sleeping
13,2897,2,mood,sad
13,1018,1,mood,happy
13,2600,3,activity,walking
13,2189,1,activity,running
13,3939,4,mood,sad
13,4185,2,activity,running
13,74,1,mood,happy
13,843,3,activity,walking
13,5815,2,activity,sleeping
13,4441,3,activity,walking
13,4846,2,activity,relaxing
13,4647,5,activity,sleeping
13,4762,1,mood,sad
13,4633,4,activity,running
13,2200,2,mood,sad
13,769,4,activity,running
13,1381,2,activity,relaxing
13,4369,4,activity,sleeping
13,1383,3,activity,sleeping
13,3827,3,mood,sad
13,3670,5,mood,happy
13,866,3,activity,walking
13,2975,5,mood,happy
13,1531,1,activity,running
13,2000,1,activity,relaxing
13,2848,4,activity,walking
13,4554,3,activity,sleeping
13,1737,5,activity,sleeping
13,1258,4,mood,sad
13,3205,4,activity,relaxing
13,2364,2,mood,sad
13,5577,4,mood,sad
13,558,5,activity,sleeping
13,5840,4,activity,walking
13,2925,5,mood,happy
13,1668,4,mood,sad
13,5058,1,activity,sleeping
13,5489,4,activity,walking
13,1456,1,activity,walking
13,3602,1,activity,running
13,5766,1,activity,relaxing
13,5823,2,activity,sleeping
13,2236,5,activity,walking
13,1296,3,activity,sleeping
13,1791,1,activity,walking
13,2531,2,activity,sleeping
13,586,3,mood,sad
13,533,5,mood,sad
13,594,1,activity,running
13,6,1,activity,running
13,911,3,mood,happy
13,4978,5,mood,happy
13,878,5,activity,walking
13,4401,4,activity,relaxing
13,1693,5,activity,walking
13,2996,2,activity,walking
13,5715,3,mood,happy
13,5558,5,activity,walking
13,5293,5,mood,sad
13,5209,1,activity,sleeping
13,184,5,mood,sad
13,3537,3,activity,relaxing
13,3230,4,activity,relaxing
13,2720,1,activity,running
13,3557,1,mood,sad
13,2734,3,activity,sleeping
13,4137,5,activity,running
13,2405,1,activity,relaxing
13,2640,4,mood,happy
13,3967,5,mood,sad
13,4769,4,activity,sleeping
13,3712,1,activity,walking
13,3514,3,activity,sleeping
13,2855,3,mood,happy
13,3574,2,mood,sad
13,259,1,activity,sleeping
13,4605,2,activity,walking
14,1726,1,activity,running
14,95,2,activity,walking
14,195,4,activity,walking
14,5851,5,activity,sleeping
14,4329,5,mood,sad
14,5747,3,activity,running
14,1318,5,activity,sleeping
14,3323,3,mood,happy
14,3809,1,activity,walking
14,5217,4,activity,walking
14,2638,2,activity,relaxing
14,5340,2,activity,running
14,1848,3,activity,relaxing
14,3666,3,activity,relaxing
14,4955,4,mood,happy
14,4043,5,activity,relaxing
14,5730,4,mood,happy
14,779,3,mood,happy
14,3615,2,activity,sleeping
14,1775,3,activity,sleeping
14,2715,1,mood,happy
14,2723,2,mood,sad
14,5459,3,mood,happy
14,3423,4,activity,walking
14,699,3,activity,walking
14,2237,5,activity,running
14,4562,5,activity,running
14,5189,1,mood,sad
14,2231,1,activity,sleeping
14,1282,1,activity,running
14,4481,1,activity,running
14,5300,5,activity,walking
14,202,5,activity,relaxing
14,4165,4,activity,walking
14,5046,4,activity,running
14,3834,1,activity,running
14,1125,5,activity,sleeping
14,3486,3,activity,sleeping
14,1702,2,mood,sad
14,2235,5,activity,sleeping
14,1132,2,mood,sad
14,66,4,activity,walking
14,1874,2,mood,sad
14,1667,3,activity,relaxing
14,3329,1,mood,sad
14,4853,2,mood,sad
14,2330,2,mood,sad
14,4494,5,activity,relaxing
14,4624,1,activity,running
14,3091,3,mood,happy
14,1711,3,mood,happy
14,1291,2,activity,running
14,4606,4,activity,sleeping
14,5454,5,activity,walking
14,3548,1,activity,running
14,527,5,activity,running
14,3166,5,activity,running
14,3011,4,activity,walking
14,2721,1,activity,walking
14,4628,5,activity,running
14,3464,2,activity,walking
14,3107,3,mood,happy
14,1924,2,activity,sleeping
14,1612,3,activity,walking
14,4643,4,activity,walking
14,1455,4,activity,relaxing
14,5700,5,activity,running
14,587,1,activity,walking
14,4702,2,mood,happy
14,4344,5,activity,relaxing
14,2310,4,activity,relaxing
14,3310,4,activity,relaxing
14,4934,1,mood,happy
14,1892,2,activity,relaxing
14,2431,4,mood,happy
14,211,1,mood,happy
14,384,3,activity,running
14,843,2,mood,happy
14,1707,2,mood,sad
14,63,3,mood,happy
14,3880,2,mood,happy
14,767,1,activity,sleeping
14,5676,2,mood,happy
14,3414,5,mood,happy
14,1416,2,activity,walking
14,3250,5,activity,running
14,5191,4,mood,happy
14,1593,4,mood,happy
14,4915,3,activity,sleeping
14,4114,4,activity,running
14,3790,2,activity,relaxing
14,1278,3,mood,sad
14,3078,4,activity,walking
14,2261,3,mood,happy
14,3209,5,activity,running
14,5656,4,mood,happy
14,2221,4,mood,sad
14,3894,5,activity,sleeping
14,1423,4,mood,happy
14,3207,5,activity,running
14,3038,5,activity,sleeping
14,1026,2,activity,sleeping
14,1957,5,activity,relaxing
14,1547,3,mood,sad
14,5091,4,activity,sleeping
14,1463,3,activity,relaxing
14,1167,2,activity,sleeping
14,2842,4,activity,walking
14,2455,4,mood,sad
14,3825,2,activity,walking
14,4495,1,activity,running
14,5318,3,activity,relaxing
14,255,1,activity,relaxing
14,4564,2,activity,walking
14,3676,3,mood,sad
14,3123,2,mood,happy
14,5703,2,activity,sleeping
14,4738,4,activity,sleeping
14,2967,3,activity,walking
14,1186,3,activity,running
14,5058,5,activity,relaxing
14,5580,4,activity,sleeping
14,485,1,activity,relaxing
14,385,1,activity,walking
14,857,2,mood,sad
14,1599,1,mood,sad
14,5669,5,activity,sleeping
14,5022,2,mood,happy
14,3004,1,activity,relaxing
14,764,1,activity,relaxing
14,3357,5,mood,sad
14,4169,4,activity,walking
14,485,3,activity,sleeping
14,3342,1,activity,walking
14,3851,4,mood,sad
14,4358,1,activity,running
14,2572,2,activity,running
14,5788,5,activity,running
14,483,3,activity,relaxing
14,2724,2,activity,walking
14,4856,4,activity,walking
14,2310,2,activity,relaxing
14,3178,5,activity,running
14,4328,1,activity,sleeping
14,1661,3,activity,running
14,1582,1,activity,running
14,4124,2,activity,sleeping
14,1366,2,activity,relaxing
14,3187,2,activity,relaxing
14,806,3,activity,sleeping
14,459,5,activity,relaxing
14,1163,1,mood,sad
14,2053,4,mood,happy
14,3062,3,mood,sad
14,3182,4,mood,sad
14,2140,1,mood,happy
14,4971,4,activity,sleeping
14,5711,1,activity,walking
14,2898,4,activity,running
14,1745,4,mood,happy
14,1433,3,activity,walking
14,1797,1,activity,running
14,3371,4,mood,happy
14,1596,1,activity,walking
14,2035,5,mood,happy
14,4434,4,activity,relaxing
14,5200,2,activity,sleeping
14,3305,3,activity,running
14,2391,2,activity,running
14,2058,2,mood,sad
14,4033,5,activity,running
14,4842,5,activity,sleeping
14,2764,1,activity,sleeping
14,453,3,activity,walking
14,3176,5,activity,running
14,4841,5,activity,relaxing
14,3560,3,mood,sad
14,320,5,activity,walking
14,650,5,activity,walking
14,2298,3,activity,sleeping
14,213,2,activity,running
14,3666,5,mood,happy
14,2349,3,mood,sad
14,1519,1,activity,walking
14,913,1,activity,running
14,1415,5,mood,sad
14,300,2,mood,happy
14,4505,2,activity,walking
14,886,1,mood,happy
14,1074,4,mood,happy
14,3308,3,activity,relaxing
14,3412,4,mood,happy
14,1678,5,mood,sad
14,5470,5,activity,relaxing
14,961,4,activity,walking
14,4717,4,activity,walking
14,3943,1,mood,sad
14,2450,3,mood,happy
14,2189,2,activity,running
14,5199,2,activity,walking
14,3201,1,mood,sad
14,5204,5,mood,happy
14,5821,3,mood,sad
14,239,1,activity,walking
14,511,5,mood,sad
14,1239,1,mood,happy
14,5244,4,activity,sleeping
14,3855,3,activity,walking
14,4267,4,activity,running
14,1063,4,activity,relaxing
14,811,3,activity,running
14,3322,2,activity,walking
14,3111,1,mood,happy
14,3525,4,activity,running
14,2945,2,activity,relaxing
14,1755,2,mood,sad
15,1274,2,activity,walking
15,3752,1,mood,sad
15,1526,5,activity,relaxing
15,5545,4,activity,sleeping
15,3121,2,activity,walking
15,1378,4,mood,happy
15,27,4,activity,sleeping
15,4043,3,activity,sleeping
15,3934,3,mood,happy
15,5635,1,activity,running
15,155,3,activity,running
15,427,4,activity,walking
15,4553,3,activity,walking
15,5194,3,activity,sleeping
15,4999,1,activity,relaxing
15,2571,5,activity,running
15,2564,5,activity,relaxing
15,5469,1,activity,running
15,570,5,activity,running
15,2330,5,activity,walking
15,1620,4,activity,walking
15,952,3,mood,sad
15,3156,2,mood,happy
15,4168,3,activity,sleeping
15,5290,2,activity,relaxing
15,1657,4,activity,walking
15,1120,1,mood,sad
15,5736,4,mood,happy
15,4226,5,mood,happy
15,4274,3,activity,relaxing
15,2321,3,mood,sad
15,2168,3,activity,running
15,1882,4,mood,happy
15,3107,1,mood,happy
15,1868,3,activity,sleeping
15,1821,1,mood,happy
15,2627,4,mood,happy
15,3083,1,activity,relaxing
15,2891,4,activity,running
15,5549,5,mood,happy
15,4505,2,activity,sleeping
15,2713,3,activity,relaxing
15,1307,2,activity,running
15,55,5,activity,relaxing
15,4998,5,activity,walking
15,562,5,mood,happy
15,4044,5,activity,running
15,927,4,activity,sleeping
15,3618,2,activity,sleeping
15,2189,5,mood,sad
15,853,4,mood,sad
15,2696,2,activity,running
15,677,1,mood,happy
15,4742,5,activity,sleeping
15,1246,1,mood,sad
15,2337,2,mood,sad
15,5134,5,activity,relaxing
15,3019,5,activity,walking
15,5039,2,mood,sad
15,1518,4,activity,walking
15,1196,5,activity,running
15,967,5,mood,sad
15,2490,3,activity,sleeping
15,1566,1,activity,sleeping
15,2911,1,activity,running
15,3765,5,activity,walking
15,3666,1,mood,sad
15,596,2,activity,relaxing
15,1850,1,activity,running
15,2812,3,activity,running
15,3587,3,mood,sad
15,725,4,activity,sleeping
15,4337,1,activity,running
15,4698,4,activity,sleeping
15,5214,2,activity,walking
15,1761,4,mood,happy
15,4196,1,activity,walking
15,184,5,mood,happy
15,3055,2,activity,sleeping
15,2468,2,mood,sad
15,5773,1,mood,happy
15,2871,5,activity,sleeping
15,2677,5,mood,happy
15,1075,5,activity,running
15,2030,1,mood,happy
15,3841,2,mood,happy
15,2169,5,mood,sad
15,717,1,activity,relaxing
15,1865,4,activity,walking
15,5450,1,mood,sad
15,3311,2,mood,happy
15,4692,3,activity,walking
15,2174,5,activity,relaxing
15,5307,4,activity,sleeping
15,2758,2,activity,running
15,4915,5,activity,relaxing
15,3083,3,mood,sad
15,3054,4,activity,running
15,2774,3,mood,sad
15,5749,3,activity,walking
15,3142,3,activity,walking
15,4681,2,activity,sleeping
15,932,3,activity,walking
15,1410,3,mood,sad
15,1679,5,activity,walking
15,3965,2,activity,relaxing
15,4678,2,mood,sad
15,5775,1,activity,relaxing
15,3552,3,activity,relaxing
15,1456,1,activity,relaxing
15,4275,3,mood,happy
15,2671,2,activity,relaxing
15,765,1,activity,walking
15,2666,5,activity,sleeping
15,586,2,mood,happy
15,5764,4,activity,sleeping
15,3764,2,mood,sad
15,556,2,mood,sad
15,4805,4,activity,sleeping
15,3861,1,activity,walking
15,3023,2,mood,happy
15,3013,1,activity,walking
15,3902,4,activity,running
15,1819,5,activity,relaxing
15,2844,1,activity,relaxing
15,4063,4,mood,happy
15,2056,1,activity,walking
15,3343,4,activity,relaxing
15,1803,5,mood,sad
15,5846,1,activity,walking
15,5026,2,activity,running
15,1184,1,activity,running
15,4676,4,activity,walking
15,4723,1,mood,happy
15,5062,3,mood,happy
15,1825,1,activity,running
15,3218,1,activity,walking
15,1663,5,activity,relaxing
15,2816,5,activity,running
15,1509,5,activity,walking
15,4046,4,activity,walking
15,2227,1,activity,relaxing
15,5183,2,activity,walking
15,1233,1,mood,sad
15,2619,5,mood,sad
15,5706,3,mood,happy
15,626,1,activity,walking
15,5255,3,activity,sleeping
15,4802,1,activity,walking
15,4764,4,mood,sad
15,3025,4,activity,walking
15,752,4,activity,relaxing
15,994,1,mood,sad
15,2974,1,activity,relaxing
15,305,3,mood,sad
15,977,4,mood,happy
15,4750,4,activity,walking
15,387,4,activity,running
15,4208,4,mood,sad
15,5462,1,activity,sleeping
15,3802,4,activity,walking
15,3100,2,mood,sad
15,3864,4,activity,relaxing
15,1170,2,activity,sleeping
15,3879,3,activity,sleeping
15,4527,4,activity,relaxing
15,1749,4,activity,sleeping
15,4259,1,activity,walking
15,840,2,mood,happy
15,3546,5,mood,sad
15,2540,4,activity,sleeping
15,3,3,activity,sleeping
15,5427,3,mood,sad
15,5483,4,activity,walking
15,4896,3,activity,sleeping
15,1250,2,activity,sleeping
15,1418,5,activity,relaxing
15,3071,5,activity,running
15,2265,3,mood,happy
15,1022,4,mood,sad
15,5262,2,activity,running
15,5028,3,activity,relaxing
15,940,1,activity,walking
15,4753,5,activity,sleeping
15,319,2,activity,sleeping
15,783,5,activity,sleeping
15,2994,2,mood,sad
15,4134,1,activity,sleeping
15,1465,2,activity,running
15,3396,2,activity,walking
15,358,2,activity,sleeping
15,4005,3,activity,running
15,3333,5,mood,happy
15,2904,5,activity,running
15,153,1,mood,happy
15,1792,4,mood,sad
15,4145,2,activity,walking
15,2536,3,mood,sad
15,4981,1,activity,sleeping
15,5047,3,mood,happy
15,3069,3,mood,happy
15,1080,3,mood,sad
15,1711,5,activity,walking
15,3534,3,activity,walking
15,2826,5,activity,sleeping
15,195,5,activity,running
15,1509,4,activity,walking
15,3728,2,activity,sleeping
15,1205,3,mood,sad
15,1693,2,mood,sad
15,3604,4,mood,sad
15,3614,2,activity,sleeping
15,4291,3,activity,running
15,748,1,activity,relaxing
15,828,2,mood,sad
15,4289,1,activity,running
15,3290,3,activity,relaxing
15,4035,2,activity,walking
15,5091,5,activity,sleeping
15,4662,1,mood,happy
15,4145,5,activity,sleeping
15,2370,2,activity,running
15,162,4,activity,relaxing
15,885,3,activity,walking
15,2151,5,activity,running
15,5750,5,activity,walking
15,821,3,activity,walking
15,3678,4,mood,sad
15,3153,4,activity,relaxing
15,4368,3,activity,walking
16,2373,2,activity,relaxing
16,1297,5,activity,relaxing
16,3889,1,activity,walking
16,5443,1,mood,sad
16,5485,1,activity,running
16,5607,5,mood,sad
16,184,3,activity,walking
16,3080,2,activity,sleeping
16,4855,3,mood,sad
16,5373,2,activity,walking
16,3837,4,activity,walking
16,4872,5,activity,walking
16,4805,5,activity,sleeping
16,2716,4,activity,relaxing
16,3964,5,mood,happy
16,3329,5,activity,sleeping
16,1220,4,activity,running
16,2590,5,activity,sleeping
16,5296,1,mood,happy
16,5626,4,activity,running
16,2142,2,activity,sleeping
16,3619,5,activity,walking
16,4716,2,mood,sad
16,4315,4,activity,running
16,3967,4,activity,sleeping
16,1812,4,activity,walking
16,5235,1,mood,happy
16,1139,4,activity,relaxing
16,5063,1,activity,relaxing
16,2326,5,mood,happy
16,4867,3,activity,relaxing
16,4550,1,mood,sad
16,3286,1,activity,sleeping
16,3873,5,mood,sad
16,4359,3,activity,running
16,101,2,activity,relaxing
16,3831,3,activity,relaxing
16,832,3,activity,running
16,1414,1,activity,walking
16,879,4,mood,happy
16,3952,5,mood,sad
16,27,1,activity,sleeping
16,2488,5,mood,sad
16,4965,5,mood,sad
16,5135,3,activity,relaxing
16,5003,4,activity,sleeping
16,2135,4,activity,relaxing
16,5134,3,mood,sad
16,4809,5,activity,sleeping
16,4544,5,activity,relaxing
16,1751,1,activity,sleeping
16,5359,4,activity,running
16,4581,4,activity,sleeping
16,4104,1,activity,walking
16,2266,2,mood,sad
16,4263,3,activity,relaxing
16,2256,5,activity,relaxing
16,3460,3,activity,running
16,2808,4,activity,relaxing
16,2190,3,activity,running
16,2596,5,activity,walking
16,3145,2,mood,happy
16,747,5,activity,relaxing
16,2794,2,mood,happy
16,3905,4,mood,sad
16,3561,4,mood,happy
16,3092,4,activity,relaxing
16,657,2,activity,running
16,5813,5,activity,sleeping
16,477,3,activity,running
16,624,3,activity,walking
16,1781,2,activity,relaxing
16,5168,4,activity,running
16,5163,2,mood,happy
16,2457,3,mood,happy
16,2057,5,activity,running
16,3109,5,activity,walking
16,2998,5,mood,sad
16,5812,5,activity,running
16,1084,5,mood,happy
16,2065,1,activity,relaxing
16,3596,4,mood,sad
16,4863,3,mood,sad
16,4596,1,mood,sad
16,2378,1,mood,sad
16,1182,3,activity,walking
16,1307,2,activity,running
16,3975,4,activity,walking
16,755,3,activity,relaxing
16,3539,2,activity,sleeping
16,2468,5,activity,walking
16,742,1,activity,relaxing
16,3738,3,activity,walking
16,2996,1,activity,relaxing
16,5764,4,activity,sleeping
16,3677,5,activity,sleeping
16,4155,2,mood,sad
16,2041,4,activity,walking
16,3531,3,activity,running
16,2534,3,activity,running
16,4307,4,mood,sad
16,3651,1,activity,walking
16,4159,2,mood,sad
16,393,2,mood,happy
16,2509,3,activity,sleeping
16,2859,3,activity,walking
16,4954,1,activity,sleeping
16,4584,2,activity,sleeping
16,5344,4,activity,sleeping
16,1404,3,activity,relaxing
16,3510,4,mood,sad
16,4718,4,mood,happy
16,2102,3,mood,happy
16,5076,3,activity,sleeping
16,748,3,mood,sad
